Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Product,Category,Region,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit
ORD-01068,2023-07-08,CUST-0110,Nikhil Gupta,Small Business,Jacket,Clothing,West,Ahmedabad,6,2782.26,0.1,15024.22,8035.59,6988.63
ORD-01069,2023-05-24,CUST-0012,Ananya Verma,Corporate,Jacket,Clothing,Central,Indore,2,2879.65,0.1,5183.38,2791.74,2391.64
ORD-01070,2024-08-02,CUST-0009,Rohan Sharma,Consumer,Notebook Set,Stationery,Central,Nagpur,7,274.78,0.15,1765.75,1138.5,627.25
ORD-01071,2023-03-19,CUST-0035,Pooja Singh,Small Business,Cap,Clothing,East,Bhubaneswar,2,383.2,0.3,536.47,272.18,264.29
ORD-01072,2023-03-16,CUST-0098,Vivaan Rao,Corporate,Tablet,Electronics,West,Ahmedabad,7,17016.82,0.1,107205.96,82805.99,24399.97
ORD-01073,2024-04-09,CUST-0174,,Corporate,T-Shirt,Clothing,South,Hyderabad,7,646.73,0.1,4400.33,2456.36,1943.97
ORD-01074,2023-06-04,CUST-0219,Arjun Khan,Corporate,Smartphone,Electronics,South,Chennai,5,19280.07,0.15,81940.29,66144.49,15795.8
ORD-01075,2023-07-13,CUST-0079,Neha Reddy,Consumer,Dining Table,Furniture,East,Bhubaneswar,3,14118.43,0.0,42355.3,25333.41,17021.89
ORD-01076,2023-12-02,CUST-0036,Arjun Gupta,Corporate,Laptop,Electronics,Central,Nagpur,6,59713.12,0.2,358278.72,263182.21,95096.51
ORD-01077,2023-05-21,CUST-0014,Rohan Sharma,Small Business,Jeans,Clothing,South,Chennai,8,1386.93,0.1,9985.92,4970.96,5014.96
ORD-01078,2024-02-13,CUST-0225,Aarav Reddy,Consumer,Sofa,Furniture,North,Chandigarh,4,20704.78,0.1,80500.19,53269.25,27230.94
ORD-01079,2023-08-03,CUST-0084,Kunal Verma,Consumer,Whiteboard,Stationery,Central,Bhopal,2,1741.02,0.2,33427.68,1706.43,1079.21
ORD-01080,2024-05-04,CUST-0185,Meera Gupta,Small Business,Desk,Furniture,North,Lucknow,5,9015.72,0.1,43816.42,25724.57,18091.85
ORD-01081,2024-03-20,CUST-0034,Kunal Reddy,Small Business,Headphones,Electronics,East,Patna,5,2364.68,0.2,10215.42,7305.81,2909.61
ORD-01082,2023-02-16,CUST-0166,Neha Khan,Corporate,Rice 5kg,Groceries,East,Bhubaneswar,3,481.27,0.0,1443.8,1052.96,390.84
ORD-01083,2024-11-07,CUST-0108,Kunal Iyer,Consumer,Rice 5kg,Groceries,North,Lucknow,5,438.45,0.1,2663.6,2041.78,621.82
ORD-01084,2023-06-16,CUST-0057,Priya Iyer,Consumer,Pen Pack,Stationery,South,Chennai,1,99.95,0.05,94.95,55.87,39.08
ORD-01085,2023-01-30,CUST-0170,Aditi Nair,Small Business,Backpack,Stationery,North,Delhi,8,1632.32,0.3,9140.99,5094.46,4046.53
ORD-01086,2023-01-16,CUST-0052,Ananya Patel,Corporate,Whiteboard,Stationery,South,Bengaluru,6,1727.1,0.0,10362.6,6117.93,4244.67
ORD-01087,2024-09-09,CUST-0069,Meera Verma,Corporate,Beverages,Groceries,Central,Nagpur,1,86.61,0.1,84.18,65.45,18.73
ORD-01088,2024-05-04,CUST-0050,Aditi Das,Consumer,Backpack,Stationery,Central,Indore,8,1889.54,0.3,11427.93,6954.45,4473.48
ORD-01089,2024-02-18,CUST-0049,Ananya Iyer,Corporate,Desk,Furniture,North,Lucknow,5,9696.45,0.0,52360.84,32331.31,20029.53
ORD-01090,2023-05-15,CUST-0137,Vivaan Iyer,Corporate,Jacket,Clothing,West,Ahmedabad,6,2756.33,0.2,13230.39,6760.39,6470.0
ORD-01091,2023-05-27,CUST-0008,Neha Reddy,Corporate,Rice 5kg,Groceries,South,Bengaluru,1,480.18,0.0,480.18,322.35,157.83
ORD-01092,2024-04-07,CUST-0208,Sara Singh,Corporate,Snack Pack,Groceries,South,Hyderabad,4,148.6,0.05,609.84,443.11,166.73
ORD-01093,2023-12-16,CUST-0131,Arjun Mehta,Small Business,Backpack,Stationery,East,Kolkata,8,1897.92,0.1,17081.31,10583.4,6497.91
ORD-01094,2024-10-19,CUST-0219,Arjun Khan,Corporate,Backpack,Stationery,North,Chandigarh,1,1967.31,0.0,2655.87,1464.31,1191.56
ORD-01095,2023-11-11,CUST-0178,Kunal Verma,Consumer,Tablet,Electronics,East,Kolkata,8,15795.73,0.0,157957.25,134696.72,23260.53
ORD-01096,2023-01-18,CUST-0114,Kabir Mehta,Corporate,Pen Pack,Stationery,South,Hyderabad,4,104.67,0.05,397.74,239.86,157.88
ORD-01097,2024-07-06,CUST-0186,Aarav Verma,Corporate,Whiteboard,Stationery,North,Lucknow,4,1661.98,0.15,6102.8,3417.63,2685.17
ORD-01098,2023-07-27,CUST-0218,Nikhil Khan,Consumer,Pen Pack,Stationery,South,Hyderabad,5,90.98,0.1,409.4,235.64,173.76
ORD-01099,2023-01-01,CUST-0154,Kunal Sharma,Consumer,Beverages,Groceries,East,Kolkata,2,85.52,0.15,145.39,108.2,37.19
ORD-01100,2023-05-28,CUST-0072,Aarav Verma,Small Business,Notebook Set,Stationery,North,Chandigarh,8,266.12,0.3,1490.28,978.59,511.69
ORD-01101,2023-09-12,CUST-0100,Pooja Mehta,Small Business,Cooking Oil,Groceries,West,Pune,6,292.51,0.05,1667.33,1114.15,553.18
ORD-01102,2024-11-19,CUST-0073,Vivaan Reddy,Consumer,Pen Pack,Stationery,South,Chennai,5,105.21,0.0,710.18,437.76,272.42
ORD-01103,2023-11-02,CUST-0225,Aarav Reddy,Consumer,Desk Organizer,Stationery,South,Hyderabad,2,705.78,0.15,1499.77,891.65,608.12
ORD-01104,2023-04-26,CUST-0131,Arjun Mehta,Small Business,Jacket,Clothing,North,Chandigarh,8,2758.51,0.0,22068.08,13050.77,9017.31
ORD-01105,2024-09-09,CUST-0046,Aarav Patel,Small Business,Jeans,Clothing,Central,Bhopal,6,1422.39,0.3,6451.95,3665.61,2786.34
ORD-01106,2023-09-15,CUST-0142,Aditi Singh,Consumer,Rice 5kg,Groceries,North,Chandigarh,6,442.77,,1859.63,1272.32,587.31
ORD-01107,2024-08-28,CUST-0114,Kabir Mehta,Corporate,Cooking Oil,Groceries,Central,Nagpur,7,330.6,0.0,2499.34,1978.51,520.83
ORD-01108,2023-02-13,CUST-0196,Meera Iyer,Corporate,Whiteboard,Stationery,West,Ahmedabad,2,1628.91,0.3,2280.47,1407.33,873.14
ORD-01109,2024-02-08,CUST-0216,Neha Gupta,Corporate,Bookshelf,Furniture,Central,Indore,1,4071.74,0.3,3078.23,1976.94,1101.29
ORD-01110,2023-08-10,CUST-0014,Rohan Sharma,Small Business,Smartwatch,Electronics,West,Ahmedabad,3,4071.73,0.05,11604.43,8325.17,3279.26
ORD-01111,2023-12-27,CUST-0177,Ishaan Iyer,Small Business,Snack Pack,Groceries,East,Bhubaneswar,4,143.3,0.3,501.55,328.46,173.09
ORD-01112,2024-02-15,CUST-0165,Sara Mehta,Corporate,Jeans,Clothing,South,Hyderabad,6,1584.29,0.0,10266.2,6035.7,4230.5
ORD-01113,2023-04-14,CUST-0157,Neha Khan,Small Business,Whiteboard,Stationery,South,Chennai,2,1644.62,0.05,3124.79,1920.55,1204.24
ORD-01114,2024-03-24,CUST-0173,Kabir Singh,Small Business,Bookshelf,Furniture,West,Pune,6,4414.01,0.0,28602.77,17932.76,10670.01
ORD-01115,2024-02-12,CUST-0092,Pooja Reddy,Corporate,Whiteboard,Stationery,East,Bhubaneswar,2,1503.56,0.0,3247.69,2031.1,1216.59
ORD-01116,2024-02-11,CUST-0182,Ishaan Das,Corporate,Jeans,Clothing,East,Bhubaneswar,3,1626.38,0.0,5269.46,3098.18,2171.28
ORD-01117,2023-08-19,CUST-0166,Neha Khan,Corporate,Cap,Clothing,Central,Bhopal,8,372.83,0.0,2982.64,1656.2,1326.44
ORD-01118,2024-03-26,CUST-0116,Meera Khan,Corporate,Cooking Oil,Groceries,South,Bengaluru,4,297.3,0.05,1220.14,833.47,386.67
ORD-01119,2024-02-27,CUST-0099,Vivaan Sharma,Small Business,Beverages,Groceries,Central,Indore,3,96.26,0.15,265.11,187.05,78.06
ORD-01120,2024-01-15,CUST-0221,Rohan Verma,Corporate,Snack Pack,Groceries,East,Patna,6,162.0,0.0,1049.77,728.65,321.12
ORD-01121,2023-04-09,CUST-0066,Nikhil Patel,Small Business,Bookshelf,Furniture,South,Hyderabad,8,4229.7,0.0,33837.62,23346.03,10491.59
ORD-01122,2024-04-16,CUST-0028,Meera Gupta,Corporate,Pen Pack,Stationery,West,Pune,8,99.94,0.1,777.15,425.69,351.46
ORD-01123,2024-12-24,CUST-0245,Rohan Nair,Small Business,Spices Combo,Groceries,North,Chandigarh,3,365.1,0.05,1404.73,923.5,481.23
ORD-01124,2024-02-10,CUST-0069,Meera Verma,Corporate,Tablet,Electronics,West,Pune,4,16517.76,0.05,67788.9,53281.38,14507.52
ORD-01125,2023-01-07,CUST-0162,Kabir Khan,Corporate,Whiteboard,Stationery,West,Mumbai,1,1667.88,0.05,1584.48,967.32,617.16
ORD-01126,2023-07-19,CUST-0083,Ananya Sharma,Corporate,Tablet,Electronics,West,Ahmedabad,4,17535.3,0.3,49098.85,40279.52,8819.33
ORD-01127,2024-02-18,CUST-0049,Ananya Iyer,Corporate,Rice 5kg,Groceries,East,Kolkata,7,477.44,0.1,3248.52,2430.81,817.71
ORD-01128,2023-09-16,CUST-0221,Rohan Verma,Corporate,Headphones,Electronics,East,Kolkata,8,2295.37,0.05,17444.79,13338.68,4106.11
ORD-01129,2023-01-21,CUST-0132,Neha Mehta,Consumer,Headphones,Electronics,West,Mumbai,1,2741.01,,2741.01,2216.11,524.9
ORD-01130,2023-11-10,CUST-0197,Ishaan Rao,Corporate,Notebook Set,Stationery,North,Chandigarh,1,265.0,0.15,281.56,171.08,110.48
ORD-01131,2023-12-20,CUST-0112,Ishaan Sharma,Corporate,Dining Table,Furniture,West,Mumbai,2,16116.29,0.0,40290.73,26711.28,13579.45
ORD-01132,2024-09-29,CUST-0016,Nikhil Verma,Small Business,Dining Table,Furniture,South,Chennai,1,16305.88,0.3,12327.24,8718.95,3608.29
ORD-01133,2024-08-27,CUST-0093,Vivaan Gupta,Corporate,T-Shirt,Clothing,East,Bhubaneswar,3,648.03,0.1,1889.65,975.53,914.12
ORD-01134,2023-04-30,CUST-0230,Priya Gupta,Small Business,Sneakers,Clothing,Central,Nagpur,2,3096.54,0.05,5883.43,3003.8,2879.63
ORD-01135,2024-11-06,CUST-0246,Pooja Das,Corporate,Rice 5kg,Groceries,East,Kolkata,2,481.3,0.0,1299.51,966.25,333.26
ORD-01136,2023-10-17,CUST-0103,Ishaan Patel,Consumer,Whiteboard,Stationery,Central,Nagpur,6,1483.35,0.3,7787.6,4390.38,3397.22
ORD-01137,2024-05-18,CUST-0013,Ananya Khan,Corporate,Beverages,Groceries,North,Chandigarh,2,86.79,0.1,168.71,124.14,44.57
ORD-01138,2023-04-02,CUST-0097,Sara Reddy,Consumer,T-Shirt,Clothing,Central,Bhopal,5,647.05,0.2,2588.2,1537.47,1050.73
ORD-01139,2024-01-30,CUST-0156,Rohan Sharma,Consumer,Tablet,Electronics,North,Delhi,4,15525.65,0.15,57010.19,40487.49,16522.7
ORD-01140,2024-11-28,CUST-0190,Diya Das,Small Business,Whiteboard,Stationery,South,Hyderabad,1,1731.41,0.0,2337.41,1390.45,946.96
ORD-01141,2024-08-07,CUST-0106,Vivaan Nair,Consumer,T-Shirt,Clothing,South,Chennai,1,545.43,0.1,530.16,274.44,255.72
ORD-01142,2023-08-22,CUST-0200,Diya Gupta,Consumer,Laptop,Electronics,East,Kolkata,6,59593.42,0.1,321804.47,228153.6,93650.87
ORD-01143,2023-07-29,CUST-0159,Ananya Singh,Small Business,Sneakers,Clothing,Central,Indore,5,3141.89,0.0,15709.45,8494.85,7214.6
ORD-01144,2024-10-03,CUST-0006,Kabir Reddy,Small Business,Sofa,Furniture,East,Bhubaneswar,7,19983.92,0.3,132193.61,85051.61,47142.0
ORD-01145,2023-07-07,CUST-0035,Pooja Singh,Small Business,Smartphone,Electronics,South,Chennai,6,16802.52,0.2,80652.1,59844.98,20807.12
ORD-01146,2024-08-06,CUST-0146,Ananya Singh,Consumer,Snack Pack,Groceries,Central,Nagpur,5,138.25,0.0,746.58,526.24,220.34
ORD-01147,2024-06-14,CUST-0066,Nikhil Patel,Small Business,Tablet,Electronics,West,Mumbai,1,15900.66,0.0,17172.72,12353.7,4819.02
ORD-01148,2024-03-24,CUST-0190,Diya Das,Small Business,Smartphone,Electronics,South,Chennai,3,17791.29,0.3,40350.64,28584.56,11766.08
ORD-01149,2023-06-06,CUST-0008,Neha Reddy,Corporate,Desk,Furniture,East,Kolkata,6,9647.08,0.05,54988.34,38757.94,16230.4
ORD-01150,2024-06-01,CUST-0150,Kabir Singh,Corporate,Smartwatch,Electronics,West,Mumbai,2,4252.71,0.2,7348.69,5381.57,1967.12
ORD-01151,2024-07-24,CUST-0148,Arjun Khan,Corporate,Rice 5kg,Groceries,South,Hyderabad,3,417.9,0.05,1286.3,844.03,442.27
ORD-01152,2023-11-26,CUST-0087,,Corporate,Notebook Set,Stationery,Central,Indore,6,226.92,,1701.91,1058.79,643.12
ORD-01153,2024-10-05,CUST-0115,Diya Khan,Consumer,Smartwatch,Electronics,Central,Bhopal,1,4557.27,0.0,6152.32,4337.93,1814.39
ORD-01154,2024-04-05,CUST-0199,Kunal Mehta,Consumer,Desk Organizer,Stationery,East,Bhubaneswar,4,725.6,0.15,2664.42,1518.73,1145.69
ORD-01155,2023-08-18,CUST-0185,Meera Gupta,Small Business,Cooking Oil,Groceries,West,Ahmedabad,3,306.36,0.2,735.26,494.91,240.35
ORD-01156,2023-05-28,CUST-0154,Kunal Sharma,Consumer,Bookshelf,Furniture,North,Chandigarh,1,4166.34,0.2,3333.07,2331.06,1002.01
ORD-01157,2024-03-03,CUST-0216,Neha Gupta,Corporate,Bookshelf,Furniture,South,Chennai,8,4396.1,0.1,34184.05,24229.95,9954.1
ORD-01158,2023-08-11,CUST-0126,Rohan Mehta,Corporate,Cooking Oil,Groceries,Central,Bhopal,4,324.38,0.3,908.25,683.93,224.32
ORD-01159,2023-08-07,CUST-0158,Kunal Singh,Small Business,Spices Combo,Groceries,West,Pune,7,371.31,0.0,2599.15,1887.42,711.73
ORD-01160,2023-12-12,CUST-0112,Ishaan Sharma,Corporate,Desk Organizer,Stationery,North,Delhi,3,722.35,0.15,2302.49,1362.65,939.84
ORD-01161,2023-10-07,CUST-0089,Ananya Sharma,Small Business,Sofa,Furniture,Central,Indore,3,22621.45,0.15,72105.86,49510.89,22594.97
ORD-01162,2024-09-17,CUST-0162,Kabir Khan,Corporate,Cooking Oil,Groceries,South,Chennai,1,331.28,0.3,250.44,164.64,85.8
ORD-01163,2023-07-27,CUST-0183,Kabir Rao,Small Business,Headphones,Electronics,North,Chandigarh,3,2728.98,0.05,7777.59,6479.87,1297.72
ORD-01164,2023-10-24,CUST-0090,Aarav Verma,Consumer,Desk Organizer,Stationery,West,Pune,5,644.21,0.15,3422.37,1913.71,1508.66
ORD-01165,2024-07-29,CUST-0082,Arjun Rao,Consumer,Tablet,Electronics,Central,Nagpur,8,16639.56,0.05,136577.51,110577.84,25999.67
ORD-01166,2024-01-26,CUST-0070,Aarav Nair,Small Business,Sofa,Furniture,North,Delhi,8,21469.23,0.0,185494.12,127013.01,58481.11
ORD-01167,2024-04-03,CUST-0094,Aarav Singh,Corporate,Sneakers,Clothing,Central,Indore,1,3500.99,0.2,3024.86,1685.89,1338.97
ORD-01168,2024-11-24,CUST-0154,Kunal Sharma,Consumer,T-Shirt,Clothing,South,Bengaluru,7,650.01,0.0,6142.61,3711.48,2431.13
ORD-01169,2023-01-17,CUST-0254,Rohan Mehta,Consumer,Jacket,Clothing,North,Chandigarh,7,3075.35,0.05,20451.1,12038.29,8412.81
ORD-01170,2023-02-23,CUST-0086,Arjun Gupta,Corporate,Notebook Set,Stationery,West,Pune,4,260.03,0.05,988.1,586.8,401.3
ORD-01171,2023-05-14,CUST-0017,Sara Patel,Small Business,Rice 5kg,Groceries,East,Bhubaneswar,1,471.12,0.0,471.12,325.82,145.3
ORD-01172,2023-12-10,CUST-0193,Aditi Rao,Corporate,Rice 5kg,Groceries,East,Bhubaneswar,6,477.28,0.3,2505.74,1982.26,523.48
ORD-01173,2024-05-15,CUST-0099,Vivaan Sharma,Small Business,Bookshelf,Furniture,East,Bhubaneswar,5,4004.0,0.1,19459.46,13708.04,5751.42
ORD-01174,2023-04-20,CUST-0066,Nikhil Patel,Small Business,Cap,Clothing,North,Delhi,4,320.21,0.05,1216.79,611.01,605.78
ORD-01175,2023-12-16,CUST-0007,Aarav Mehta,Consumer,Smartphone,Electronics,North,Lucknow,2,16762.48,0.2,33524.96,28584.74,4940.22
ORD-01176,2024-12-22,CUST-0029,Nikhil Iyer,Small Business,T-Shirt,Clothing,Central,Bhopal,3,563.94,0.2,1827.17,1090.68,736.49
ORD-01177,2023-08-04,CUST-0120,Sara Patel,Consumer,Smartphone,Electronics,West,Ahmedabad,1,18781.13,0.1,16903.01,12710.78,4192.23
ORD-01178,2024-04-25,CUST-0096,Pooja Gupta,Consumer,Sofa,Furniture,Central,Indore,5,23018.88,0.15,105656.68,73690.36,31966.32
ORD-01179,2023-05-28,CUST-0135,Priya Nair,Small Business,Smartphone,Electronics,South,Bengaluru,4,18719.88,0.2,59903.62,49170.09,10733.53
ORD-01180,2024-09-07,CUST-0152,Priya Patel,Small Business,Desk,Furniture,West,Ahmedabad,7,9011.98,0.05,64724.03,39700.01,25024.02
ORD-01181,2023-10-16,CUST-0129,Aarav Khan,Consumer,Dining Table,Furniture,North,Lucknow,3,13693.96,0.0,51352.35,33338.46,18013.89
ORD-01182,2023-11-23,CUST-0046,Aarav Patel,Small Business,Rice 5kg,Groceries,West,Mumbai,6,467.83,0.15,2982.4,2223.86,758.54
ORD-01183,2024-01-15,CUST-0246,Pooja Das,Corporate,Sneakers,Clothing,East,Bhubaneswar,8,3072.16,0.1,23889.1,12648.85,11240.25
ORD-01184,2024-02-24,CUST-0181,Meera Das,Small Business,Pen Pack,Stationery,North,Lucknow,8,107.6,0.05,883.18,574.79,308.39
ORD-01185,2024-01-30,CUST-0073,Vivaan Reddy,Consumer,Beverages,Groceries,West,Mumbai,7,98.09,0.3,519.11,346.81,172.3
ORD-01186,2024-11-08,CUST-0223,,Consumer,Sofa,Furniture,East,Kolkata,3,20464.57,0.0,82881.51,50823.7,32057.81
ORD-01187,2024-02-06,CUST-0255,Kabir Verma,Consumer,Jacket,Clothing,South,Bengaluru,3,2689.97,0.3,6100.86,3388.58,2712.28
ORD-01188,2024-11-12,CUST-0250,Nikhil Khan,Consumer,Beverages,Groceries,West,Mumbai,1,87.36,0.0,117.94,77.56,40.38
ORD-01189,2023-08-10,CUST-0254,Rohan Mehta,Consumer,Jeans,Clothing,South,Hyderabad,7,1497.15,0.05,9956.06,5619.86,4336.2
ORD-01190,2024-06-26,CUST-0067,Priya Das,Small Business,Desk Organizer,Stationery,Central,Bhopal,5,677.75,0.05,3476.88,2214.27,1262.61
ORD-01191,2024-03-03,CUST-0190,Diya Das,Small Business,Rice 5kg,Groceries,North,Chandigarh,4,423.85,0.05,1739.48,1299.59,439.89
ORD-01192,2024-12-16,CUST-0170,Aditi Nair,Small Business,Snack Pack,Groceries,Central,Nagpur,4,162.06,0.05,831.35,632.28,199.07
ORD-01193,2024-07-30,CUST-0251,Pooja Khan,Consumer,Whiteboard,Stationery,South,Bengaluru,8,1724.98,0.05,14158.62,8513.79,5644.83
ORD-01194,2024-04-18,CUST-0252,Pooja Reddy,Corporate,Backpack,Stationery,North,Lucknow,5,1644.09,0.1,7990.29,5060.19,2930.1
ORD-01195,2023-08-17,CUST-0127,Rohan Sharma,Consumer,Bookshelf,Furniture,North,Chandigarh,1,4054.86,0.3,2838.4,1889.48,948.92
ORD-01196,2024-10-23,CUST-0103,Ishaan Patel,Consumer,Sneakers,Clothing,East,Bhubaneswar,4,3492.94,0.15,16032.62,9003.26,7029.36
ORD-01197,2024-01-21,CUST-0128,Neha Iyer,Consumer,Dining Table,Furniture,Central,Nagpur,7,15601.94,0.3,82565.46,48417.94,34147.52
ORD-01198,2024-04-21,CUST-0189,Meera Verma,Corporate,Smartphone,Electronics,West,Mumbai,3,17808.07,0.1,51928.32,40951.78,10976.54
ORD-01199,2024-12-24,CUST-0102,Ishaan Gupta,Consumer,Headphones,Electronics,West,Pune,8,2392.38,0.15,21962.06,15857.74,6104.32
ORD-01200,2023-11-19,CUST-0073,Vivaan Reddy,Consumer,Cap,Clothing,West,Pune,7,353.51,0.2,2474.56,1343.11,1131.45
ORD-00637,2024-07-04,CUST-0126,,Corporate,Bookshelf,Furniture,Central,Bhopal,7,4587.54,0.15,29479.5,18976.73,10502.77
ORD-00684,2023-06-12,CUST-0244,Diya Singh,Consumer,Bookshelf,Furniture,West,Ahmedabad,5,4273.49,0.15,18162.35,12317.35,5845.0
ORD-01034,2023-05-22,CUST-0115,Diya Khan,Consumer,Cooking Oil,Groceries,North,Lucknow,2,326.37,0.2,522.2,369.12,153.08
ORD-00191,2023-05-16,CUST-0040,Priya Reddy,Consumer,Smartphone,Electronics,South,Chennai,4,18070.0,0.1,65052.0,45760.75,19291.25
ORD-01084,2023-06-16,CUST-0057,Priya Iyer,Consumer,Pen Pack,Stationery,South,Chennai,1,99.95,0.05,94.95,55.87,39.08
ORD-00284,2024-12-19,CUST-0192,Neha Mehta,Corporate,Jacket,Clothing,Central,Indore,2,2545.64,0.0,6873.22,3774.54,3098.68
ORD-00818,2024-09-17,CUST-0107,Neha Patel,Small Business,Rice 5kg,Groceries,West,Mumbai,2,491.22,0.15,901.88,665.95,235.93
ORD-00315,2024-05-28,CUST-0238,Ananya Nair,Consumer,Dining Table,Furniture,East,Kolkata,2,14690.36,0.15,26971.49,15815.46,11156.03
ORD-00538,2023-07-25,CUST-0174,Kunal Das,Corporate,Office Chair,Furniture,East,Kolkata,7,6009.59,0.3,29447.0,18852.31,10594.69
ORD-00665,2024-01-17,CUST-0190,Diya Das,Small Business,Bookshelf,Furniture,West,Mumbai,3,4570.58,0.3,10366.07,7408.63,2957.44
ORD-00240,2023-05-04,CUST-0076,Pooja Reddy,Small Business,Tablet,Electronics,Central,Indore,8,14953.21,0.0,119625.7,102119.4,17506.3
ORD-00136,2024-01-21,CUST-0154,Kunal Sharma,Consumer,Sneakers,Clothing,West,Mumbai,3,3362.83,0.1,9806.0,5113.89,4692.11
ORD-00336,2023-07-19,CUST-0147,Pooja Reddy,Consumer,Beverages,Groceries,North,Delhi,1,95.11,0.15,80.84,58.39,22.45
ORD-00190,2023-02-23,CUST-0085,Kabir Reddy,Small Business,Jacket,Clothing,North,Chandigarh,7,2870.34,0.2,16073.9,9193.28,6880.62
ORD-00839,2023-01-05,CUST-0124,Kabir Rao,Corporate,Jacket,Clothing,West,Ahmedabad,7,2538.3,0.0,17768.08,9094.97,8673.11
